Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score
092011 Stack Overflow,2353305,@MitMaro Thanks. Could you please do the math of whether it's useful or not? :),17,21,25,21,21,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A2ANYIYF6PV1T5,A3TXO6RKFIDFUV,A2WGBPEN45GJNF,2.171489825329473
092011 Stack Overflow,3005201,Could you be a bit clearer ?  How is your line represented ?,17,13,9,15,16,A3E157ZN8XPUKJ,A14TK8NCD4CUN1,AO3XB5I5QNNUI,A2BKPNKU3EG41Z,A34M93NJC830DP,0.0021070794542505
092011 Stack Overflow,8007380,Since there is a loop there is an infinite number of paths. How do you wan to deal with it?,14,5,13,14,15,A2WKPCZU4U110T,A2RDZ580VXUO1X,A28TXBSZPWMEU9,A17G2LOYX7WQZ,A2BKPNKU3EG41Z,-0.3607679531794797
092011 Stack Overflow,766172,"Any particular language in mind? Are you inserting this into an existing document, or creating a new one consisting of just the image?",21,13,17,18,15,A29OF3N57XNRZ0,A233ONYNWKDIYF,A2TK0FA154PHP0,A2Y0ZGI29KQBTB,A1F4D2PZ7NNWTL,0.4819555072947552
092011 Stack Overflow,1736653,"by ""downloading by code"" I meant downloading the picture bytes using a webservice and assigning it to the Image element. This could be the subject of another question, but what technique would you use to control the download sequesce by preserving the browser cache?",21,15,17,15,21,A3E157ZN8XPUKJ,A125P73OQSRNI5,A3EJ5TT2ZGBIDA,AD1IH74UX9IAI,A150TBAWIYV8J4,0.6731704065226809
092011 Stack Overflow,692781,You may want to post the code right here. Maybe use pastebin or something if it's too much to embed directly in your post?,15,17,15,15,17,A2UME0TSE7N41G,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A3MMLCBV2W3BP9,A3DGKW5JY87RCH,0.9219521195553432
092011 Stack Overflow,6813508,I hadn't heard of this. Googling suggested it's something to do with 3GPP?,17,15,17,16,13,A23FB7HE970AZJ,A14TK8NCD4CUN1,A125P73OQSRNI5,A2BKPNKU3EG41Z,A34M93NJC830DP,0.6527813149536253
092011 Stack Overflow,3417877,Are you looking for 3d models? Or 3d looking 2d images?,13,13,13,17,13,A233ONYNWKDIYF,A28TXBSZPWMEU9,A3MMLCBV2W3BP9,AO3XB5I5QNNUI,A2WGBPEN45GJNF,0.1082861984570732
092011 Stack Overflow,4835042,"with 2) I get an parsing error the 1) I dont't get it :S, what do I have to do?",25,5,12,13,20,A3H8M155NBFE1L,A1BS64O3JY0YJ4,A33SMNMTMIOJ6T,A2WGBPEN45GJNF,A39FH0T1NKKMVO,-0.27771412850226
092011 Stack Overflow,1304066,"""pyparsing"" appears to be a word specific to Python.  Is there a more general programming term for that type of action?",13,21,13,16,20,A233ONYNWKDIYF,A3E157ZN8XPUKJ,AO3XB5I5QNNUI,A39FH0T1NKKMVO,A3OY0OL2M0HUTT,0.4560312973228266
092011 Stack Overflow,5117507,"Reading symbols from /home/uranus/project/cvmat/cvmat...(no debugging symbols found)...done. while i compile source files with gcc -g option, how that happens?",13,13,12,13,15,A2AE4MZVUX9JPX,ARYGQ46IMW8AU,A14TK8NCD4CUN1,AD1IH74UX9IAI,A2BKPNKU3EG41Z,-0.1895981508986504
092011 Stack Overflow,5327180,There are lots and lots of rational fraction libraries.  What language would you like to know about?,17,20,21,15,20,A2UFD1I8ZO1V4G,A33SMNMTMIOJ6T,A233ONYNWKDIYF,A2BKPNKU3EG41Z,A3OY0OL2M0HUTT,1.3904179915032373
092011 Stack Overflow,4285424,The bytes download in simulator is different from the bytes downloaded in the device.. Just checked while debugging. Any idea why it is doing so??,17,13,14,13,15,A2UFD1I8ZO1V4G,A233ONYNWKDIYF,AYG3MF094634L,A3689IWHIHX69E,A2BKPNKU3EG41Z,0.3461119360108725
092011 Stack Overflow,484832,"@MitchWheat Thank you for your input.  Could you explain why a serious question about programming that requires some thought is noise while (presumably) questions like ""please do my homework for me"" or ""how do I do something trivial in .net without bothering to read the docs"" are not?",11,16,25,15,5,AQRI1E9W5268O,AGFHIO3UKJ9EF,A3MMLCBV2W3BP9,A14TK8NCD4CUN1,AO3XB5I5QNNUI,0.1673715884950559
092011 Stack Overflow,5796380,"Just out of curiosity, how did you do the eye tracking?  Are you open sourcing this code?",14,17,13,17,19,AYG3MF094634L,ARYGQ46IMW8AU,A3MMLCBV2W3BP9,A3TXO6RKFIDFUV,A2WGBPEN45GJNF,0.6786112180357639
092011 Stack Overflow,4886211,What library are you using for XPath? Are you setting the namespace mappings in there?,20,14,15,15,21,A1TN6BXFVYPHCB,A3EJ5TT2ZGBIDA,A1F4D2PZ7NNWTL,A39FH0T1NKKMVO,A3OY0OL2M0HUTT,0.6320680752030986
092011 Stack Overflow,6648791,@Greg Hewgill: Did I mention it above? Or I misunderstood your instruction?,13,9,13,18,16,A1133ON5ALJKXJ,A3FEMV3CZJYCRB,A3MMLCBV2W3BP9,A17G2LOYX7WQZ,A1F4D2PZ7NNWTL,0.0262084376203512
092011 Stack Overflow,4102139,what kind of encryption you want? symmetric or not?,14,17,13,17,13,A1BS64O3JY0YJ4,A3E157ZN8XPUKJ,A28ZB4ZB13BWAI,A3EJ5TT2ZGBIDA,A34M93NJC830DP,0.1292315857279221
092011 Stack Overflow,3395977,What problem are you having?  Is this page in a public place where we can see it?,19,13,14,13,17,A2TMSM19YCEXLE,A28ZB4ZB13BWAI,A39FH0T1NKKMVO,AFD31LP2ZU9G7,A3OY0OL2M0HUTT,0.2121081346131253
092011 Stack Overflow,6028909,"Can you explain what a ""corner"" piece looks like? Should answers consider colour?",13,17,13,13,16,A2UFD1I8ZO1V4G,A233ONYNWKDIYF,AYG3MF094634L,A3689IWHIHX69E,A2BKPNKU3EG41Z,0.1612241372431568
092011 Stack Overflow,6432231,Why are you using jQuery and not css? `.thumb:hover { border: 1px solid #000 }`?,21,13,13,12,13,A3E157ZN8XPUKJ,A2Y0ZGI29KQBTB,A14TK8NCD4CUN1,A3EJ5TT2ZGBIDA,A34M93NJC830DP,-0.1539015312309843
092011 Stack Overflow,5584052,"Did you read http://developer.android.com/guide/developing/device.html and did you follow the instructions there? If so, what do you see if you execute ""adb devices""?",17,13,10,16,13,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A3EJ5TT2ZGBIDA,A2BKPNKU3EG41Z,AP6784DKV31O6,-0.1534282159212783
092011 Stack Overflow,8072564,"Check your references, do you have a reference to the output of the project, ie. a ""reference to itself""?",13,21,13,16,17,A2UFD1I8ZO1V4G,ARJ44YPGA2FPK,AO3XB5I5QNNUI,A3EJ5TT2ZGBIDA,A320SR22MPGY17,0.2294678440927195
092011 Stack Overflow,528568,Do you have tabbed browsing enabled?.. And are you using IE?,21,13,18,15,21,A3H8M155NBFE1L,A2UFD1I8ZO1V4G,A1KC138MX47DXA,AD1IH74UX9IAI,A3OY0OL2M0HUTT,0.458789886387759
092011 Stack Overflow,1100673,"Okay, so, one more time, what are you expecting as output from the heuristic? that distance(3,2; 3,3) < distance(3,1; 3,3) < distance(3,2; 3,3) ?",17,21,9,13,12,A416CQ0FIDNFT,APEJ17EE0VDDT,A1H0XDGVSBL152,A3MMLCBV2W3BP9,A28ZB4ZB13BWAI,0.2483112216294254
092011 Stack Overflow,4284393,"So, if I understand the issue, you need to find the superset of the vertices and get the centroid of each set therein. Then create every plane that intersects every two of those along with the centroid of the simplex... is that right?",15,17,17,20,15,A2UME0TSE7N41G,A3MMLCBV2W3BP9,AO3XB5I5QNNUI,A2BKPNKU3EG41Z,A2GSW5RBAT5LQ5,1.1494220801544093
092011 Stack Overflow,2170623,This is programming related. Why is this flagged?,13,17,13,9,7,A233ONYNWKDIYF,A3E157ZN8XPUKJ,A28TXBSZPWMEU9,AO3XB5I5QNNUI,A2BKPNKU3EG41Z,-0.7439576130659313
092011 Stack Overflow,4741105,"The question is, which do you think would be easier? Port the C# code or implement the algorithm (second link) from scratch in Android?",13,17,13,16,16,A28TXBSZPWMEU9,A3EJ5TT2ZGBIDA,ACQ5ARKNBGZKY,A1HBDQ0BJQBA4Q,AP6784DKV31O6,0.223075248068506
092011 Stack Overflow,8702346,"When you say ""non-overlapping polygons,"" what happens if you have edges that describe two overlapping polygons?  Do you report that as one polygon consisting of their intersection, or do you report neither of them?",21,14,21,16,13,A3H8M155NBFE1L,A28TXBSZPWMEU9,A320SR22MPGY17,A39FH0T1NKKMVO,A34M93NJC830DP,0.6568960697546895
092011 Stack Overflow,1417886,So you think it's a good idea to dump your homework here without any attempt at solving it from your side and expect us to do your work? Also: which assembler language are we talking about?,11,13,1,7,1,A1BS64O3JY0YJ4,A233ONYNWKDIYF,A3MMLCBV2W3BP9,A3EJ5TT2ZGBIDA,A1M1T2EF4Y2IW8,-1.7192891184364507
092011 Stack Overflow,346274,Which debugger are you using? Have you tried the script debugger in IE8?,13,17,13,20,13,AQRI1E9W5268O,A23FB7HE970AZJ,A3MMLCBV2W3BP9,A17G2LOYX7WQZ,A34M93NJC830DP,0.4007865553636523
092011 Stack Overflow,4794840,What language are you trying to do this in? What have you tried?,13,16,16,14,21,A2UFD1I8ZO1V4G,A2Y0ZGI29KQBTB,A3EJ5TT2ZGBIDA,A1TWD4UTLWVYAQ,A3DKR227NQCH4X,0.1988964672958661
092011 Stack Overflow,6457216,"Ok, now you got me. Where do I get the stack trace?",3,13,17,21,17,A1C9RMT7PMKWVA,ARYGQ46IMW8AU,A3EJ5TT2ZGBIDA,A17G2LOYX7WQZ,A2BKPNKU3EG41Z,-0.0263781419726261
092011 Stack Overflow,7450727,"I could make this work by defining the exact height and width of the ""viewport"": `<fo:external-graphic height=""29.7cm"" width=""21cm"" content-height=""scale-down-to-fit"" content-width=""scale-down-to-fit"" src=""...""/>`. Can anybody explain to me why I apparently have to define that in my case?",13,13,13,13,13,A2UFD1I8ZO1V4G,A416CQ0FIDNFT,A233ONYNWKDIYF,A28TXBSZPWMEU9,A34M93NJC830DP,-0.1128772706492176
092011 Stack Overflow,7837457,"Just to clarify, you want to do non-bidirectional data transfer because the server will not ack.  But you also want the server to push out data to these clients?",9,17,15,11,21,A233ONYNWKDIYF,AD1IH74UX9IAI,A2BKPNKU3EG41Z,A3OY0OL2M0HUTT,A2PIUQICBRBZZY,0.1413405205751817
092011 Stack Overflow,3605297,"@MAK: Well, there is a problem **what order to store in**, and then there is a solution that specifies one way to solve the problem with its own advantages and disadvantages. Not `algorithm` -worthy?",9,15,15,6,17,A1ZHP80O13CEUI,ARYGQ46IMW8AU,A1F4D2PZ7NNWTL,AD1IH74UX9IAI,A3OY0OL2M0HUTT,-0.5475874291662328
092011 Stack Overflow,5084433,Could you clarify what you mean by #4? Does this mean that the lists of objects on each edge leading away from node _X_ are always a subset of the list of objects on the edge leading towards _X_?,16,17,14,21,20,A3RP70I4XDGOIS,A2UFD1I8ZO1V4G,A14TK8NCD4CUN1,A872FSFU7WV6W,A3OY0OL2M0HUTT,1.0205283779557104
092011 Stack Overflow,8222711,Why do you need to take factorials of such large numbers?  What will you do with the results?,10,13,12,15,8,A33SMNMTMIOJ6T,A28TXBSZPWMEU9,A14TK8NCD4CUN1,A17G2LOYX7WQZ,A1F4D2PZ7NNWTL,-0.7567291715062243
092011 Stack Overflow,1638600,Doubly linked list? You mean that one should be able to traverse it both ways having an external pointer to _any_ of its nodes?,13,17,13,15,13,A2NPNKSW89BODS,A2PXJTMWGUE5DC,A2UFD1I8ZO1V4G,A1F4D2PZ7NNWTL,A3TXO6RKFIDFUV,0.2220293180096945
092011 Stack Overflow,7156955,Is this a CCK Image field? Is the error happening when you try to open the node edit form or after you submit the edit form?,21,21,9,13,18,A2TMSM19YCEXLE,A3E157ZN8XPUKJ,A14TK8NCD4CUN1,AO3XB5I5QNNUI,AFHAH1BIN51GI,0.1199805380618512
092011 Stack Overflow,2097708,"Your requirements needs clarification: do you need this to be cryptographically secure and unique or simply unique?  In other words, would a potential attacker crafting a ""unique"" ID be a threat or not?",17,13,13,16,13,A2YNPKYEFDZ6C9,A3MMLCBV2W3BP9,AO3XB5I5QNNUI,A2BKPNKU3EG41Z,A2GSW5RBAT5LQ5,0.3265189836073603
092011 Stack Overflow,7900797,"There is no image attached.  Also, what have you tried by yourself?",11,9,17,8,14,AQRI1E9W5268O,A23FB7HE970AZJ,A3MMLCBV2W3BP9,A17G2LOYX7WQZ,A34M93NJC830DP,-0.4429358984871473
092011 Stack Overflow,4264447,what exactly you mean by parsing? the conversion from your NSString number to unsigned long long?,13,15,13,15,13,A125P73OQSRNI5,A872FSFU7WV6W,A1EFWZTCRESQ0K,A1F4D2PZ7NNWTL,A34M93NJC830DP,0.0146021088458227
092011 Stack Overflow,2854509,Do you have to support all grep style wildcards or just the ? (underscore _ in your case)?,11,16,15,11,9,A23FB7HE970AZJ,A28TXBSZPWMEU9,A3MMLCBV2W3BP9,A14TK8NCD4CUN1,A872FSFU7WV6W,0.0427092365587108
092011 Stack Overflow,6142312,I think your question is too vague. What are the properties of Irony that you want?,9,9,9,15,5,A416CQ0FIDNFT,ARYGQ46IMW8AU,A3MMLCBV2W3BP9,A125P73OQSRNI5,AFHAH1BIN51GI,-1.1158033369485802
092011 Stack Overflow,1838160,"So? Are you expecting us to do your homework for you??? :-) Ok,here's a hint... what's the type of `""a"" | ""b""`?",4,9,5,11,9,A2UME0TSE7N41G,A2UFD1I8ZO1V4G,A1G05O3HM7DNVZ,A14TK8NCD4CUN1,A34M93NJC830DP,-1.793321089769852
092011 Stack Overflow,3521767,"I'd be curious to know how your activity timestamps could come in out-of-order for a given user session. Would it realistically report 13:00, 14:00, 13:30 for a given user?",13,17,13,21,19,A2UFD1I8ZO1V4G,A1H0XDGVSBL152,A233ONYNWKDIYF,A3E157ZN8XPUKJ,A17G2LOYX7WQZ,0.4911245965010726
092011 Stack Overflow,4852636,Any recursive algorithm can be implemented as a loop if you manage a stack yourself instead of using the call stack. Is that sufficient for what you're after?,16,13,17,11,15,AZJOGRB07OS28,A28TXBSZPWMEU9,AO3XB5I5QNNUI,A39FH0T1NKKMVO,A34M93NJC830DP,0.2806069375764476
092011 Stack Overflow,5503275,"So it's not really about the list, it's about those instructions? What exactly is the question then?",12,8,13,5,7,AYG3MF094634L,A2Y0ZGI29KQBTB,A14TK8NCD4CUN1,AFD31LP2ZU9G7,A3OY0OL2M0HUTT,-1.1272650914649671
092011 Stack Overflow,5858780,In .Net? C# or VB?,13,13,17,13,13,A233ONYNWKDIYF,A28TXBSZPWMEU9,AO3XB5I5QNNUI,AD1IH74UX9IAI,A2BKPNKU3EG41Z,0.0559663710606857
092011 Stack Overflow,2419486,Does it matter that it is a 2D array? Are two seats on left window (one behind another) closer than on the windows on opposite sides?,17,13,15,14,13,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A14TK8NCD4CUN1,AP6784DKV31O6,A34M93NJC830DP,0.3020507580847477
092011 Stack Overflow,4962310,It's very difficult to understand your problem if you don't provide the related code (HTML and maybe CSS in this case). Can you be more specific?,17,13,17,15,13,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A3EJ5TT2ZGBIDA,A2BKPNKU3EG41Z,AP6784DKV31O6,0.217484624375678
092011 Stack Overflow,5000274,"Why does transparency matter? It's just another channel, just like red, green or blue?",13,5,10,15,13,A28TXBSZPWMEU9,A3MMLCBV2W3BP9,A14TK8NCD4CUN1,A2WGBPEN45GJNF,A34M93NJC830DP,-0.7251494072106266
092011 Stack Overflow,2128750,"Why did you edit out my 'Hi', and 'Thanks'? Is common courtesy not allowed any more?",9,21,13,8,2,A233ONYNWKDIYF,A3E157ZN8XPUKJ,A28TXBSZPWMEU9,A17G2LOYX7WQZ,A3DKR227NQCH4X,-0.8786559311859305
092011 Stack Overflow,870800,"dmckee:  I'm actually using Welford's Method for the standard deviation.  But I don't see anything in that link about mode, median, kurtosis, or skewness...  Am I missing something?",13,5,17,17,16,A1ZHP80O13CEUI,A3OW54MEVDKXJL,AD1IH74UX9IAI,AD317NO9623GZ,A39FH0T1NKKMVO,0.0550210364748747
092011 Stack Overflow,8387450,"I absolutely don't understand the question. What is this supposed to mean ""and the difference between the scores of 10 and 18 relatively more higher than 18 and 20""?",9,9,10,5,13,A2WRP1KHK1UU7L,A3MMLCBV2W3BP9,A14TK8NCD4CUN1,AO3XB5I5QNNUI,A1Z7WT01G55LDC,-1.1139696448351335
092011 Stack Overflow,7158185,Your input data does not seem to have all the fields that the Google format requires. Where are you intending to get the missing data from?,19,10,13,18,20,A1133ON5ALJKXJ,A23FB7HE970AZJ,A28TXBSZPWMEU9,A17G2LOYX7WQZ,A1Z7WT01G55LDC,0.2431410773626943
092011 Stack Overflow,3035617,Is the crop operation cheap? If you already have the image on disk you could just pass the XML filename and the crop parameters into the .ashx as a query string and do the crop again in the .ashx?,13,17,20,16,20,A33SMNMTMIOJ6T,A1M1T2EF4Y2IW8,A1KC138MX47DXA,A2BKPNKU3EG41Z,A2WGBPEN45GJNF,0.596481122906739
092011 Stack Overflow,5862443,That's a straightforward formula that uses basic arithmetic operations.  What part don't you understand?,13,9,11,5,2,A28TXBSZPWMEU9,AO3XB5I5QNNUI,A17G2LOYX7WQZ,ACQ5ARKNBGZKY,A2BKPNKU3EG41Z,-1.625779861026043
092011 Stack Overflow,1240404,"It sounds like this is just a simple round-robin tournament which isn't too hard to code; however, what sort of scoring rules should be used? Is the winner the one with the most wins, or are you using a point system where strength of play comes into account?",21,13,13,15,13,A3H8M155NBFE1L,A28TXBSZPWMEU9,A320SR22MPGY17,A39FH0T1NKKMVO,A34M93NJC830DP,0.1591911396095045
092011 Stack Overflow,809103,"In my particular case, I'm sure that there will be only one instance running. In general I don't know, maybe it might show a dialogue in case of ambiguity?",21,9,13,16,17,A2AE4MZVUX9JPX,A3OW54MEVDKXJL,A3MMLCBV2W3BP9,A2BKPNKU3EG41Z,A3DKR227NQCH4X,0.2049721160462005
092011 Stack Overflow,2664156,And what operating system? and why on earth are you writing this in assembler?,11,9,1,7,5,A1BS64O3JY0YJ4,A2UFD1I8ZO1V4G,A320SR22MPGY17,AD1IH74UX9IAI,A2WGBPEN45GJNF,-2.1315465128068367
092011 Stack Overflow,5856339,"The best thing would be to output the array in XML, json, or plist format instead of using php's `var_dump()`. Is there a reason you cannot do that?",17,12,9,15,8,A2UFD1I8ZO1V4G,A33SMNMTMIOJ6T,A233ONYNWKDIYF,A2BKPNKU3EG41Z,A3OY0OL2M0HUTT,-0.2691246382219633
092011 Stack Overflow,6666245,Would HE HF and HG also be considered bottlenecks? Do you have a different definition?,17,20,15,18,11,A1133ON5ALJKXJ,A3E157ZN8XPUKJ,A28TXBSZPWMEU9,A17G2LOYX7WQZ,A1F4D2PZ7NNWTL,0.1906047339903057
092011 Stack Overflow,1698123,"Were you able to find a solution to this, Jrutter? Perhaps upvote or select an answer as correct?",13,15,21,15,13,A3T68OBEBCKJF7,A2OXXHGAM7B0Y,A3E157ZN8XPUKJ,A3EJ5TT2ZGBIDA,A34M93NJC830DP,0.2749314469276661
092011 Stack Overflow,4101786,"If there are duplicate items in the trees, should the duplicates be merged or not?  For example, if the trees are [1,2,3,4] and [1,2,5] should the result be [1,1,2,2,3,4,5] or [1,2,3,4,5]?",13,25,17,17,13,A2UFD1I8ZO1V4G,ARJ44YPGA2FPK,A150DDNTD7AMA7,A3OW54MEVDKXJL,A3MMLCBV2W3BP9,0.5456394951148817
092011 Stack Overflow,2370534,So what have you found so far? Or should we do all of your homework?,1,1,13,9,4,A1UIH2IMG9DV95,A1H0XDGVSBL152,A3E157ZN8XPUKJ,A3MMLCBV2W3BP9,A17G2LOYX7WQZ,-2.063812294446866
092011 Stack Overflow,4484233,You may break up to three sets trying to form a street (or the other way around). Is that ok?,17,21,16,18,20,A233ONYNWKDIYF,A3E157ZN8XPUKJ,A3EJ5TT2ZGBIDA,A1KC138MX47DXA,A3OY0OL2M0HUTT,0.6947044037628753
092011 Stack Overflow,5420563,"@Helen Hunt: your question looks pretty similar to memory allocation / garbage collection to me. You mention worrying about fragmentation, can you ""move"" object around once established or not ?",17,9,6,16,15,A2UFD1I8ZO1V4G,A33SMNMTMIOJ6T,A3K2Y59JJBDXMD,A2BKPNKU3EG41Z,A39FH0T1NKKMVO,-0.3366019647113079
092011 Stack Overflow,7593375,"Do the squares have to be the same size? Do they have to be axis-aligned (i.e., have the same orientation as the rectangle)?",21,14,20,16,13,A2AE4MZVUX9JPX,A2UME0TSE7N41G,A17G2LOYX7WQZ,A1F4D2PZ7NNWTL,A34M93NJC830DP,0.7451929167723557
092011 Stack Overflow,7254946,"So your goal, as stated above, is not complete?  You have stated the goal for row A, but then you also have goals for the other rows?",13,14,17,17,11,A23FB7HE970AZJ,AP6784DKV31O6,A3DKR227NQCH4X,A39FH0T1NKKMVO,A34M93NJC830DP,0.0518925740963173
092011 Stack Overflow,554428,"If you're running the program in a debugger, it should stop automatically when you get an EXC_BAD_ACCESS. What exactly are you looking for?",13,12,13,13,19,A3VJDU2VRMN05L,A1ZHP80O13CEUI,A28TXBSZPWMEU9,A3MMLCBV2W3BP9,A2BKPNKU3EG41Z,0.1738272606514388
092011 Stack Overflow,6357531,It looks like 80x86 assembly.  Who else would name the registers as Intel did?,13,13,13,13,13,A1G9ZIBMV5PLE2,A3MMLCBV2W3BP9,A28ZB4ZB13BWAI,AO3XB5I5QNNUI,A34M93NJC830DP,0.0745111796705751
092011 Stack Overflow,1195193,The best case would be if the list were already sorted but I don't think that's what you're asking. Could you be more specific?,17,24,16,25,21,A2UFD1I8ZO1V4G,A2Y0ZGI29KQBTB,A3EJ5TT2ZGBIDA,A1TWD4UTLWVYAQ,A3DKR227NQCH4X,1.18802954001234
092011 Stack Overflow,5647558,"@Andrew I beg to differ, the examples aren't good enough to explain what he wants. It's like saying ""I need *something*, for instance a car, so can you help?"".",9,13,13,13,5,A233ONYNWKDIYF,A3E157ZN8XPUKJ,A28TXBSZPWMEU9,AO3XB5I5QNNUI,A2BKPNKU3EG41Z,-1.1290960865445503
092011 Stack Overflow,3398405,"Yes it is a homework question. I'm just trying to do it correctly, will this be a problem?",15,19,17,14,5,AYG3MF094634L,A17G2LOYX7WQZ,A39FH0T1NKKMVO,A34M93NJC830DP,A3OY0OL2M0HUTT,0.2463779055245479
092011 Stack Overflow,6001291,Awesome exercise! How do I donate money to this school?,25,17,21,25,25,A23FB7HE970AZJ,A28TXBSZPWMEU9,A17G2LOYX7WQZ,A3TXO6RKFIDFUV,A2WGBPEN45GJNF,2.6026778955448684
092011 Stack Overflow,6822079,Transport protocol right above the data link layer?  You sure?,11,14,15,10,11,A1BS64O3JY0YJ4,A1ZHP80O13CEUI,A28TXBSZPWMEU9,A14TK8NCD4CUN1,A17G2LOYX7WQZ,-0.4800012081607049
092011 Stack Overflow,8465543,"@Steve McFarlin, thanks, you have any tips on reading except the qt-documentation to grasp the whole structure of the mov-file because i'm really having trouble gripping all of it, is it correct that the atom don't even need to be in a specific order? which one did you think was easiest to work with mov or mp4?",25,21,22,17,21,A3H8M155NBFE1L,A2NPNKSW89BODS,A1HBDQ0BJQBA4Q,A3DKR227NQCH4X,A3OY0OL2M0HUTT,1.613898755262042
092011 Stack Overflow,2458418,This is related to algorithm/programming. Why is it closed?,14,21,9,13,9,AYG3MF094634L,AGFHIO3UKJ9EF,A3DGKW5JY87RCH,A34M93NJC830DP,AFHAH1BIN51GI,-0.2334449341824499
092011 Stack Overflow,6477052,"What if there is no idle worker, how do you intend to deal with that? Just queue them up?",12,9,13,11,9,A1BS64O3JY0YJ4,A233ONYNWKDIYF,A3MMLCBV2W3BP9,A3EJ5TT2ZGBIDA,A1M1T2EF4Y2IW8,-0.6649959696049172
092011 Stack Overflow,2832360,"While this may not be your homework, you are essentially just asking us to write you code to solve this problem. Maybe you should do a Google search?",5,9,16,10,3,AQRI1E9W5268O,AO3XB5I5QNNUI,A3EJ5TT2ZGBIDA,A39FH0T1NKKMVO,A34M93NJC830DP,-1.7314869235519736
092011 Stack Overflow,1475864,"just a question, why do you keep a list of the digits as booleans ? -have you thought of int_of_string with the right prefix ?- i mean do you need this intermediate data type ?",17,13,13,10,16,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,A872FSFU7WV6W,AD1IH74UX9IAI,0.2694139885717625
092011 Stack Overflow,6645207,@abeln - what inputs are you talking about ? Can you think of one set of inputs where the 2nd one will be better ?,13,14,17,14,12,A1BS64O3JY0YJ4,AYG3MF094634L,A1G05O3HM7DNVZ,A2BKPNKU3EG41Z,A34M93NJC830DP,0.0072036329880934
092011 Stack Overflow,4963482,"Hmm It's a ""promo"" block that displays a picture with text underneath it on the left sidebar, on every page. So through your questions, Grezly, I'm perceiving that I must somehow make the home page show up as a block with a ""teaser"" underneath on every page?",21,21,15,19,13,A3E157ZN8XPUKJ,AGFHIO3UKJ9EF,A14TK8NCD4CUN1,A17G2LOYX7WQZ,A1GK3MPU2HL0C8,0.6228200721194739
092011 Stack Overflow,7193483,How would you represent your distribution? - alternatively - are you looking for a specific solution for gaussian distribution?,19,21,15,16,15,A1133ON5ALJKXJ,A3E157ZN8XPUKJ,A28TXBSZPWMEU9,A17G2LOYX7WQZ,A1F4D2PZ7NNWTL,0.4536919804456771
092011 Stack Overflow,1134250,"""...element 3 was compatible with 1"": I don't see this in your chart. And if 3 is compatible with 1, why is 1 not compatible with 3?",13,21,13,19,13,A2NPNKSW89BODS,A3E157ZN8XPUKJ,A3MMLCBV2W3BP9,A17G2LOYX7WQZ,A312BVGKE6BAS5,0.3091426740360293
092011 Stack Overflow,2225391,"depends, there has to be a fraction of a triangle at the top, since it wont line up with the top of the screen. How do you handle that?",11,13,14,18,16,A2USG66RL7MM4E,A28TXBSZPWMEU9,A14TK8NCD4CUN1,A2BKPNKU3EG41Z,AP6784DKV31O6,0.2831277932841281
092011 Stack Overflow,4106140,What have you tried and where are you stuck? Or are you just asking *us* to do *your* work for you?,1,13,7,2,7,A2USG66RL7MM4E,A28TXBSZPWMEU9,A14TK8NCD4CUN1,A2BKPNKU3EG41Z,AP6784DKV31O6,-2.0832369284588674
092011 Stack Overflow,3247318,If it is always complete using numbers from 1..N you could just write the values 1..N to the input array.  So I'm guessing thats not going to cut it?,13,14,13,9,13,A1BS64O3JY0YJ4,AYG3MF094634L,A1G05O3HM7DNVZ,A2BKPNKU3EG41Z,A34M93NJC830DP,-0.3741889155026357
092011 Stack Overflow,1299680,"Is the table structure fixed? For example, will there be different spans?",16,13,14,17,17,A2USG66RL7MM4E,A28TXBSZPWMEU9,A14TK8NCD4CUN1,A2BKPNKU3EG41Z,AP6784DKV31O6,0.4866044024128102
092011 Stack Overflow,5790420,"I think you're trying to find repeating characters at the beginning of a string, is this correct? Would you mind rephrasing your question?",17,24,9,9,16,A26GZ6M5B80ZZQ,A3E157ZN8XPUKJ,A1EFWZTCRESQ0K,A1F4D2PZ7NNWTL,A1HBDQ0BJQBA4Q,-0.0985307311373673
092011 Stack Overflow,4851205,Using interfaces? IInterface/IUnknown?,13,10,13,17,13,AQRI1E9W5268O,A14TK8NCD4CUN1,AO3XB5I5QNNUI,A3EJ5TT2ZGBIDA,A3DKR227NQCH4X,-0.1440316788861048
092011 Stack Overflow,4266349,"sounds strange, do you get any runtime error before the breakpoints ? what versions are you using ?",13,15,13,16,21,A28TXBSZPWMEU9,A3EJ5TT2ZGBIDA,ACQ5ARKNBGZKY,A1HBDQ0BJQBA4Q,AP6784DKV31O6,0.3813782007280817
